"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
OK-105,"Nowata County",61.3,124,2.7,58.6
OK-107,"Okfuskee County",63.2,123,2.5,60.7
OK-109,"Oklahoma County",63.3,125,3.1,60.2
OK-111,"Okmulgee County",63.5,123,2.7,60.8
OK-113,"Osage County",61.3,124,2.8,58.5
OK-115,"Ottawa County",61.0,123,2.8,58.2
OK-117,"Pawnee County",62.3,124,3.0,59.3
OK-119,"Payne County",62.3,124,2.8,59.5
OK-121,"Pittsburg County",64.3,124,2.9,61.4
OK-123,"Pontotoc County",63.9,125,2.5,61.4
OK-125,"Pottawatomie County",63.5,125,2.6,60.9
OK-127,"Pushmataha County",64.3,126,3.2,61.1
OK-129,"Roger Mills County",61.7,125,3.3,58.4
OK-131,"Rogers County",62.8,125,3.3,59.5
OK-133,"Seminole County",63.4,123,2.5,60.9
OK-135,"Sequoyah County",63.4,125,3.0,60.4
OK-137,"Stephens County",64.1,121,2.4,61.7
OK-139,"Texas County",58.2,120,2.2,56
OK-141,"Tillman County",64.7,123,2.6,62.1
OK-143,"Tulsa County",63.3,126,3.4,59.9
OK-145,"Wagoner County",63.4,124,3.0,60.4
OK-147,"Washington County",61.4,124,2.8,58.6
OK-149,"Washita County",62.7,123,3.1,59.6
OK-151,"Woods County",60.4,124,2.9,57.5
OK-153,"Woodward County",60.3,123,2.8,57.5
OR-001,"Baker County",46.0,110,1.6,44.4
OR-003,"Benton County",53.3,117,1.7,51.6
OR-005,"Clackamas County",49.2,115,1.6,47.6
OR-007,"Clatsop County",51.4,124,2.4,49
OR-009,"Columbia County",51.8,120,2.1,49.7
OR-011,"Coos County",53.7,122,2.5,51.2
OR-013,"Crook County",46.1,109,1.4,44.7
OR-015,"Curry County",53.6,119,2.0,51.6
OR-017,"Deschutes County",44.5,107,1.1,43.4
OR-019,"Douglas County",51.8,118,2.0,49.8
OR-021,"Gilliam County",51.0,112,1.9,49.1
OR-023,"Grant County",44.8,112,1.5,43.3
OR-025,"Harney County",46.8,114,2.1,44.7
OR-027,"Hood River County",46.2,113,1.6,44.6
OR-029,"Jackson County",51.1,113,1.9,49.2
OR-031,"Jefferson County",47.9,110,1.5,46.4
OR-033,"Josephine County",51.9,117,2.1,49.8
OR-035,"Klamath County",45.0,110,1.8,43.2
OR-037,"Lake County",45.8,111,1.9,43.9
OR-039,"Lane County",50.7,116,1.6,49.1
OR-041,"Lincoln County",52.2,112,1.4,50.8
OR-043,"Linn County",50.1,114,1.6,48.5
OR-045,"Malheur County",48.7,108,1.7,47
OR-047,"Marion County",50.6,114,1.6,49
OR-049,"Morrow County",50.4,112,1.9,48.5
OR-051,"Multnomah County",52.4,117,1.9,50.5
OR-053,"Polk County",52.7,115,1.8,50.9
OR-055,"Sherman County",50.9,116,1.9,49
OR-057,"Tillamook County",50.5,118,1.8,48.7
OR-059,"Umatilla County",49.4,113,1.9,47.5
OR-061,"Union County",45.1,113,1.7,43.4
OR-063,"Wallowa County",44.3,115,1.6,42.7
OR-065,"Wasco County",49.0,111,1.6,47.4
OR-067,"Washington County",52.0,118,1.9,50.1
OR-069,"Wheeler County",47.4,97,1.1,46.3
OR-071,"Yamhill County",52.8,119,1.8,51
PA-001,"Adams County",54.4,125,3.2,51.2
PA-003,"Allegheny County",54.1,126,3.4,50.7
PA-005,"Armstrong County",52.1,126,3.4,48.7
PA-007,"Beaver County",53.1,124,3.1,50
PA-009,"Bedford County",52.4,123,2.8,49.6
PA-011,"Berks County",54.3,126,3.7,50.6
PA-013,"Blair County",51.6,124,3.1,48.5
PA-015,"Bradford County",49.2,125,3.2,46
PA-017,"Bucks County",55.0,126,4.2,50.8
PA-019,"Butler County",51.7,122,3.1,48.6
PA-021,"Cambria County",50.0,124,3.0,47
PA-023,"Cameron County",48.9,120,2.2,46.7
PA-025,"Carbon County",50.1,125,3.5,46.6
PA-027,"Centre County",50.8,124,2.6,48.2
PA-029,"Chester County",55.1,124,3.6,51.5
PA-031,"Clarion County",50.6,125,3.5,47.1
PA-033,"Clearfield County",50.1,125,3.2,46.9
PA-035,"Clinton County",50.3,123,2.6,47.7
PA-037,"Columbia County",51.2,125,3.3,47.9
PA-039,"Crawford County",50.4,125,4.1,46.3
PA-041,"Cumberland County",54.1,121,3.0,51.1
PA-043,"Dauphin County",53.5,124,3.3,50.2
PA-045,"Delaware County",56.9,125,3.9,53
PA-047,"Elk County",49.2,125,3.7,45.5
PA-049,"Erie County",50.5,125,3.9,46.6
PA-051,"Fayette County",52.9,126,3.1,49.8
PA-053,"Forest County",49.6,125,3.6,46
PA-055,"Franklin County",53.9,123,2.9,51
PA-057,"Fulton County",53.3,121,2.8,50.5
PA-059,"Greene County",54.2,126,3.5,50.7
PA-061,"Huntingdon County",52.8,124,3.0,49.8
PA-063,"Indiana County",51.5,126,3.3,48.2
PA-065,"Jefferson County",50.2,126,3.8,46.4
PA-067,"Juniata County",53.4,124,2.9,50.5
PA-069,"Lackawanna County",49.3,124,3.6,45.7
PA-071,"Lancaster County",54.8,123,3.5,51.3
PA-073,"Lawrence County",52.5,125,3.7,48.8
PA-075,"Lebanon County",54.0,125,3.8,50.2
PA-077,"Lehigh County",54.0,126,4.2,49.8
PA-079,"Luzerne County",49.8,125,3.3,46.5
PA-081,"Lycoming County",50.6,125,3.4,47.2
PA-083,"McKean County",48.2,125,3.6,44.6
PA-085,"Mercer County",51.2,125,3.9,47.3
PA-087,"Mifflin County",52.7,124,2.8,49.9
PA-089,"Monroe County",50.0,125,4.0,46
PA-091,"Montgomery County",55.8,126,4.1,51.7
PA-093,"Montour County",52.3,125,3.4,48.9
PA-095,"Northampton County",53.2,125,4.4,48.8
PA-097,"Northumberland County",52.3,125,3.3,49
PA-099,"Perry County",53.4,123,2.9,50.5
PA-101,"Philadelphia County",57.4,126,4.2,53.2
PA-103,"Pike County",49.3,125,3.5,45.8
PA-105,"Potter County",47.7,122,2.6,45.1
PA-107,"Schuylkill County",51.5,125,3.4,48.1
PA-109,"Snyder County",52.6,124,3.0,49.6
PA-111,"Somerset County",50.4,126,3.5,46.9
PA-113,"Sullivan County",48.0,125,3.3,44.7
PA-115,"Susquehanna County",48.5,124,3.0,45.5
PA-117,"Tioga County",48.3,124,3.0,45.3
PA-119,"Union County",52.0,124,3.2,48.8
PA-121,"Venango County",50.7,125,3.9,46.8
PA-123,"Warren County",49.0,125,3.6,45.4
PA-125,"Washington County",53.9,126,3.5,50.4
PA-127,"Wayne County",48.4,123,3.1,45.3
PA-129,"Westmoreland County",53.0,126,3.1,49.9
PA-131,"Wyoming County",49.8,125,3.6,46.2
PA-133,"York County",54.6,123,3.5,51.1
RI-001,"Bristol County",53.5,126,3.7,49.8
RI-003,"Kent County",52.4,125,4.0,48.4
RI-005,"Newport County",53.2,125,3.7,49.5
RI-007,"Providence County",52.0,125,3.8,48.2
RI-009,"Washington County",52.8,124,4.0,48.8
SC-001,"Abbeville County",64.8,126,3.4,61.4
SC-003,"Aiken County",66.4,125,3.4,63
SC-005,"Allendale County",66.7,126,2.9,63.8
SC-007,"Anderson County",64.3,126,3.8,60.5
SC-009,"Bamberg County",66.4,126,2.7,63.7
SC-011,"Barnwell County",66.4,125,2.9,63.5
SC-013,"Beaufort County",69.0,126,3.3,65.7
SC-015,"Berkeley County",67.4,126,3.3,64.1
SC-017,"Calhoun County",66.3,125,2.9,63.4
SC-019,"Charleston County",68.0,126,3.2,64.8
SC-021,"Cherokee County",62.3,126,2.9,59.4
SC-023,"Chester County",63.5,126,2.7,60.8
SC-025,"Chesterfield County",64.4,125,3.4,61
SC-027,"Clarendon County",66.3,126,2.8,63.5
SC-029,"Colleton County",67.5,126,3.3,64.2
SC-031,"Darlington County",65.3,125,3.2,62.1
SC-033,"Dillon County",65.4,125,3.2,62.2
SC-035,"Dorchester County",67.4,126,3.3,64.1
SC-037,"Edgefield County",66.0,126,3.4,62.6
SC-039,"Fairfield County",64.8,126,3.1,61.7
SC-041,"Florence County",66.2,126,3.3,62.9
SC-043,"Georgetown County",66.2,126,2.5,63.7
SC-045,"Greenville County",62.9,126,3.6,59.3
SC-047,"Greenwood County",64.8,126,3.1,61.7
SC-049,"Hampton County",67.2,126,3.0,64.2
SC-051,"Horry County",65.8,126,2.9,62.9
SC-053,"Jasper County",68.3,126,3.3,65
SC-055,"Kershaw County",64.8,126,3.2,61.6
SC-057,"Lancaster County",63.5,126,3.2,60.3
SC-059,"Laurens County",64.0,126,3.0,61
SC-061,"Lee County",65.3,126,3.1,62.2
SC-063,"Lexington County",66.0,126,3.6,62.4
SC-065,"McCormick County",65.5,126,3.4,62.1
SC-067,"Marion County",66.0,126,3.1,62.9
SC-069,"Marlboro County",65.0,125,3.2,61.8
SC-071,"Newberry County",64.9,126,3.2,61.7
SC-073,"Oconee County",62.8,126,3.3,59.5
SC-075,"Orangeburg County",66.5,125,2.9,63.6
SC-077,"Pickens County",63.0,126,3.9,59.1
SC-079,"Richland County",66.2,126,3.3,62.9
SC-081,"Saluda County",65.1,126,3.2,61.9
SC-083,"Spartanburg County",63.0,126,3.2,59.8
SC-085,"Sumter County",65.8,126,2.9,62.9
SC-087,"Union County",63.6,126,2.9,60.7
SC-089,"Williamsburg County",66.5,126,3.0,63.5
SC-091,"York County",62.8,126,2.8,60
SD-003,"Aurora County",49.3,122,3.6,45.7
SD-005,"Beadle County",48.2,123,3.8,44.4
SD-007,"Bennett County",49.4,122,3.3,46.1
SD-009,"Bon Homme County",50.8,124,3.5,47.3
SD-011,"Brookings County",46.5,124,3.7,42.8
SD-013,"Brown County",46.5,126,4.5,42
SD-015,"Brule County",50.2,124,4.2,46
SD-017,"Buffalo County",48.9,124,3.7,45.2
SD-019,"Butte County",47.8,120,3.2,44.6
SD-021,"Campbell County",45.8,120,3.3,42.5
SD-023,"Charles Mix County",50.9,124,3.4,47.5
SD-025,"Clark County",46.4,124,4.2,42.2
SD-027,"Clay County",50.3,122,3.3,47
SD-029,"Codington County",45.6,126,4.3,41.3
SD-031,"Corson County",46.3,119,3.2,43.1
SD-033,"Custer County",47.9,122,3.1,44.8
SD-035,"Davison County",49.0,118,2.8,46.2
SD-037,"Day County",45.2,124,4.0,41.2
SD-039,"Deuel County",45.9,123,4.1,41.8
SD-041,"Dewey County",47.6,123,3.4,44.2
SD-043,"Douglas County",49.8,123,3.2,46.6
SD-045,"Edmunds County",45.8,120,3.4,42.4
SD-047,"Fall River County",49.3,120,2.8,46.5
SD-049,"Faulk County",46.5,122,3.5,43
SD-051,"Grant County",46.4,126,4.3,42.1
SD-053,"Gregory County",50.8,124,3.8,47
SD-055,"Haakon County",48.8,117,2.9,45.9
SD-057,"Hamlin County",46.3,125,4.5,41.8
SD-059,"Hand County",47.6,124,3.5,44.1
SD-061,"Hanson County",48.7,118,2.8,45.9
SD-063,"Harding County",46.8,125,4.0,42.8
SD-065,"Hughes County",48.8,122,3.4,45.4
SD-067,"Hutchinson County",49.9,124,3.5,46.4
SD-069,"Hyde County",47.3,124,3.6,43.7
SD-071,"Jackson County",50.0,122,3.0,47
SD-073,"Jerauld County",48.3,122,3.4,44.9
SD-075,"Jones County",49.9,121,3.3,46.6
SD-077,"Kingsbury County",47.2,124,4.0,43.2
SD-079,"Lake County",47.3,123,3.4,43.9
SD-081,"Lawrence County",45.6,123,3.3,42.3
SD-083,"Lincoln County",49.4,123,3.7,45.7
SD-085,"Lyman County",50.2,124,3.7,46.5
SD-087,"McCook County",48.6,123,3.4,45.2
SD-089,"McPherson County",44.8,121,3.4,41.4
SD-091,"Marshall County",45.5,126,4.4,41.1
SD-093,"Meade County",48.4,120,3.1,45.3
SD-095,"Mellette County",50.7,124,3.5,47.2
SD-097,"Miner County",48.0,122,3.3,44.7
SD-099,"Minnehaha County",48.7,125,4.1,44.6
SD-101,"Moody County",47.3,124,3.6,43.7
SD-102,"Oglala Lakota County",49.8,120,3.1,46.7
SD-103,"Pennington County",48.2,123,3.2,45
SD-105,"Perkins County",46.4,120,3.5,42.9
SD-107,"Potter County",47.0,125,4.0,43
SD-109,"Roberts County",46.3,126,4.4,41.9
SD-111,"Sanborn County",48.5,118,3.0,45.5
SD-115,"Spink County",47.3,124,3.8,43.5
SD-117,"Stanley County",49.0,121,3.1,45.9
SD-119,"Sully County",47.9,122,3.5,44.4
SD-121,"Todd County",49.9,123,3.3,46.6
SD-123,"Tripp County",51.2,125,4.2,47
SD-125,"Turner County",49.7,124,3.8,45.9
SD-127,"Union County",50.4,123,3.4,47
SD-129,"Walworth County",46.6,125,3.8,42.8
SD-135,"Yankton County",50.7,124,3.9,46.8
SD-137,"Ziebach County",47.8,120,3.3,44.5
TN-001,"Anderson County",60.4,126,3.7,56.7
TN-003,"Bedford County",61.9,126,3.5,58.4
TN-005,"Benton County",61.8,126,3.4,58.4
TN-007,"Bledsoe County",60.2,126,3.9,56.3
TN-009,"Blount County",60.9,126,3.5,57.4
TN-011,"Bradley County",62.5,126,3.5,59
TN-013,"Campbell County",58.1,126,3.1,55
TN-015,"Cannon County",61.1,126,3.6,57.5
TN-017,"Carroll County",61.7,126,3.3,58.4
TN-019,"Carter County",56.2,126,3.4,52.8
TN-021,"Cheatham County",61.8,126,3.8,58
TN-023,"Chester County",62.5,126,3.4,59.1
TN-025,"Claiborne County",57.8,123,2.3,55.5
TN-027,"Clay County",60.6,126,3.5,57.1
TN-029,"Cocke County",59.7,125,3.0,56.7
TN-031,"Coffee County",60.8,126,3.4,57.4
TN-033,"Crockett County",62.7,126,3.7,59
TN-035,"Cumberland County",58.8,126,4.0,54.8
TN-037,"Davidson County",62.2,126,3.8,58.4
TN-039,"Decatur County",62.7,126,3.6,59.1
TN-041,"DeKalb County",61.0,126,3.5,57.5
TN-043,"Dickson County",61.0,126,3.6,57.4
TN-045,"Dyer County",62.4,126,3.4,59
TN-047,"Fayette County",63.7,126,3.6,60.1
TN-049,"Fentress County",58.6,126,4.0,54.6
TN-051,"Franklin County",61.6,126,3.6,58
TN-053,"Gibson County",62.0,126,3.3,58.7
TN-055,"Giles County",62.0,126,3.6,58.4
TN-057,"Grainger County",59.5,126,2.9,56.6
TN-059,"Greene County",59.7,126,3.0,56.7
TN-061,"Grundy County",59.3,126,3.6,55.7
TN-063,"Hamblen County",60.2,126,3.1,57.1
TN-065,"Hamilton County",62.5,126,3.8,58.7
TN-067,"Hancock County",58.4,126,2.7,55.7
TN-069,"Hardeman County",63.2,126,3.7,59.5
TN-071,"Hardin County",62.6,126,3.1,59.5
TN-073,"Hawkins County",59.6,126,3.1,56.5
TN-075,"Haywood County",63.2,126,3.8,59.4
TN-077,"Henderson County",62.2,126,3.4,58.8
TN-079,"Henry County",61.3,126,3.1,58.2
TN-081,"Hickman County",61.5,126,3.6,57.9
TN-083,"Houston County",61.2,126,3.4,57.8
TN-085,"Humphreys County",61.4,126,3.4,58
TN-087,"Jackson County",60.9,126,3.3,57.6
TN-089,"Jefferson County",60.8,126,3.3,57.5
TN-091,"Johnson County",54.6,126,3.3,51.3
TN-093,"Knox County",61.5,126,3.7,57.8
TN-095,"Lake County",62.0,126,3.2,58.8
TN-097,"Lauderdale County",63.2,126,3.5,59.7
TN-099,"Lawrence County",62.0,126,4.0,58
TN-101,"Lewis County",61.8,126,4.0,57.8
TN-103,"Lincoln County",62.4,126,3.5,58.9
TN-105,"Loudon County",61.9,126,3.6,58.3
TN-107,"McMinn County",62.1,126,3.7,58.4
TN-109,"McNairy County",62.7,126,3.2,59.5
TN-111,"Macon County",60.3,126,3.2,57.1
TN-113,"Madison County",62.6,126,3.6,59
TN-115,"Marion County",61.2,126,3.4,57.8
TN-117,"Marshall County",61.6,126,3.3,58.3
TN-119,"Maury County",61.6,126,3.5,58.1
TN-121,"Meigs County",62.1,126,3.7,58.4
TN-123,"Monroe County",60.7,126,3.3,57.4
TN-125,"Montgomery County",61.7,126,4.0,57.7
TN-127,"Moore County",61.9,126,3.6,58.3
TN-129,"Morgan County",59.2,126,3.9,55.3
TN-131,"Obion County",61.1,124,2.7,58.4
TN-133,"Overton County",60.0,126,3.9,56.1
TN-135,"Perry County",62.4,126,3.9,58.5
TN-137,"Pickett County",59.7,126,3.8,55.9
TN-139,"Polk County",61.0,126,3.0,58
TN-141,"Putnam County",60.2,126,3.7,56.5
TN-143,"Rhea County",61.2,126,3.8,57.4
TN-145,"Roane County",61.5,126,3.7,57.8
TN-147,"Robertson County",61.2,126,3.7,57.5
TN-149,"Rutherford County",62.0,126,3.7,58.3
TN-151,"Scott County",58.0,126,3.4,54.6
TN-153,"Sequatchie County",60.2,126,3.8,56.4
TN-155,"Sevier County",58.8,126,3.0,55.8
TN-157,"Shelby County",64.4,126,3.3,61.1
TN-159,"Smith County",61.2,126,3.1,58.1
TN-161,"Stewart County",61.2,126,3.3,57.9
TN-163,"Sullivan County",58.8,126,3.4,55.4
TN-165,"Sumner County",61.0,126,3.4,57.6
TN-167,"Tipton County",63.4,126,3.1,60.3
TN-169,"Trousdale County",61.2,126,3.2,58
TN-171,"Unicoi County",56.1,126,3.1,53
TN-173,"Union County",59.4,126,3.0,56.4
TN-175,"Van Buren County",59.8,126,3.8,56
TN-177,"Warren County",60.7,126,3.6,57.1
TN-179,"Washington County",59.4,126,3.3,56.1
TN-181,"Wayne County",62.3,126,3.8,58.5
TN-183,"Weakley County",61.3,126,2.9,58.4
TN-185,"White County",60.4,126,3.7,56.7
TN-187,"Williamson County",61.5,126,3.6,57.9
TN-189,"Wilson County",61.7,126,3.4,58.3
TX-001,"Anderson County",68.6,126,3.2,65.4
TX-003,"Andrews County",64.8,123,2.9,61.9
TX-005,"Angelina County",68.8,125,2.7,66.1
TX-007,"Aransas County",74.3,126,4.0,70.3
TX-009,"Archer County",66.2,124,2.7,63.5
TX-011,"Armstrong County",61.3,124,3.3,58
TX-013,"Atascosa County",72.6,126,2.8,69.8
TX-015,"Austin County",71.9,126,3.9,68
TX-017,"Bailey County",59.5,121,2.4,57.1
TX-019,"Bandera County",68.6,124,2.5,66.1
TX-021,"Bastrop County",70.9,126,3.5,67.4
TX-023,"Baylor County",66.4,124,3.0,63.4
TX-025,"Bee County",73.2,126,2.9,70.3
TX-027,"Bell County",69.3,125,3.6,65.7
TX-029,"Bexar County",71.2,125,2.7,68.5
TX-031,"Blanco County",68.8,125,2.7,66.1
TX-033,"Borden County",65.2,122,2.3,62.9
TX-035,"Bosque County",67.8,124,2.4,65.4
TX-037,"Bowie County",66.4,126,3.2,63.2
TX-039,"Brazoria County",72.9,126,4.0,68.9
TX-041,"Brazos County",69.8,124,2.8,67
TX-043,"Brewster County",67.4,124,2.8,64.6
TX-045,"Briscoe County",62.3,124,3.0,59.3
TX-047,"Brooks County",76.2,126,4.0,72.2
TX-049,"Brown County",66.6,122,2.2,64.4
TX-051,"Burleson County",70.2,125,3.2,67
TX-053,"Burnet County",68.6,124,2.6,66
TX-055,"Caldwell County",71.3,126,3.5,67.8
TX-057,"Calhoun County",73.4,126,3.7,69.7
TX-059,"Callahan County",65.8,119,2.1,63.7
TX-061,"Cameron County",77.1,126,3.4,73.7
TX-063,"Camp County",67.0,126,3.1,63.9
TX-065,"Carson County",60.6,126,3.8,56.8
TX-067,"Cass County",67.0,126,2.9,64.1
TX-069,"Castro County",59.0,122,2.4,56.6
TX-071,"Chambers County",72.4,126,4.1,68.3
TX-073,"Cherokee County",68.4,125,2.9,65.5
TX-075,"Childress County",64.1,124,2.8,61.3
TX-077,"Clay County",65.7,122,2.4,63.3
TX-079,"Cochran County",60.6,122,2.6,58
TX-081,"Coke County",66.3,121,2.3,64
TX-083,"Coleman County",66.5,120,2.3,64.2
TX-085,"Collin County",66.8,125,2.9,63.9
TX-087,"Collingsworth County",62.4,123,2.7,59.7
TX-089,"Colorado County",72.4,126,4.1,68.3
TX-091,"Comal County",69.9,125,2.6,67.3
TX-093,"Comanche County",66.7,122,2.3,64.4
TX-095,"Concho County",66.3,116,2.1,64.2
TX-097,"Cooke County",65.6,121,2.2,63.4
TX-099,"Coryell County",68.6,125,3.2,65.4
TX-101,"Cottle County",64.4,121,2.2,62.2
TX-103,"Crane County",68.1,124,3.4,64.7
TX-105,"Crockett County",67.3,125,2.5,64.8
TX-107,"Crosby County",63.0,123,2.7,60.3
TX-109,"Culberson County",63.9,122,2.8,61.1
TX-111,"Dallam County",57.5,125,3.0,54.5
TX-113,"Dallas County",68.1,124,2.8,65.3
TX-115,"Dawson County",64.3,122,2.4,61.9
TX-117,"Deaf Smith County",58.6,124,2.9,55.7
TX-119,"Delta County",67.0,126,3.6,63.4
TX-121,"Denton County",67.0,124,2.5,64.5
TX-123,"DeWitt County",72.4,126,3.3,69.1
TX-125,"Dickens County",64.1,121,2.3,61.8
TX-127,"Dimmit County",73.7,125,3.0,70.7
TX-129,"Donley County",61.6,124,2.9,58.7
TX-131,"Duval County",74.6,125,3.4,71.2
TX-133,"Eastland County",66.0,122,2.2,63.8
TX-135,"Ector County",66.6,125,3.5,63.1
TX-137,"Edwards County",67.1,121,2.0,65.1
TX-139,"Ellis County",68.2,123,2.4,65.8
TX-141,"El Paso County",65.8,124,3.6,62.2
TX-143,"Erath County",66.5,122,2.3,64.2
TX-145,"Falls County",69.0,125,3.1,65.9
TX-147,"Fannin County",66.5,126,3.5,63
TX-149,"Fayette County",71.5,126,3.6,67.9
TX-151,"Fisher County",66.2,124,3.0,63.2
TX-153,"Floyd County",61.6,123,2.7,58.9
TX-155,"Foard County",65.2,122,2.4,62.8
TX-157,"Fort Bend County",72.6,126,4.0,68.6
TX-159,"Franklin County",66.9,126,3.4,63.5
TX-161,"Freestone County",68.8,126,3.0,65.8
TX-163,"Frio County",73.0,126,3.3,69.7
TX-165,"Gaines County",63.1,122,2.2,60.9
TX-167,"Galveston County",72.7,126,3.8,68.9
TX-169,"Garza County",64.8,122,2.5,62.3
TX-171,"Gillespie County",67.1,123,2.2,64.9
TX-173,"Glasscock County",65.6,121,2.5,63.1
TX-175,"Goliad County",72.9,126,3.0,69.9
TX-177,"Gonzales County",71.8,126,3.1,68.7
TX-179,"Gray County",60.6,125,3.3,57.3
TX-181,"Grayson County",66.0,124,2.6,63.4
TX-183,"Gregg County",67.5,124,2.5,65
TX-185,"Grimes County",70.1,125,3.0,67.1
TX-187,"Guadalupe County",71.2,125,2.8,68.4
TX-189,"Hale County",60.8,122,2.6,58.2
TX-191,"Hall County",63.8,124,2.9,60.9
TX-193,"Hamilton County",67.4,125,2.7,64.7
TX-195,"Hansford County",59.5,123,2.7,56.8
TX-197,"Hardeman County",64.6,122,2.6,62
TX-199,"Hardin County",70.5,126,3.5,67
TX-201,"Harris County",72.2,126,3.8,68.4
TX-203,"Harrison County",67.7,125,2.5,65.2
TX-205,"Hartley County",58.3,125,3.0,55.3
TX-207,"Haskell County",66.5,124,2.9,63.6
TX-209,"Hays County",69.8,125,2.9,66.9
TX-211,"Hemphill County",60.8,125,3.1,57.7
TX-213,"Henderson County",68.3,126,3.2,65.1
TX-215,"Hidalgo County",77.4,126,3.6,73.8
TX-217,"Hill County",68.1,122,2.3,65.8
TX-219,"Hockley County",61.6,122,2.8,58.8
TX-221,"Hood County",67.4,123,2.3,65.1
TX-223,"Hopkins County",67.3,126,3.7,63.6
TX-225,"Houston County",68.8,125,2.6,66.2
TX-227,"Howard County",65.5,121,2.1,63.4
TX-229,"Hudspeth County",63.6,125,3.1,60.5
TX-231,"Hunt County",67.1,126,3.7,63.4
TX-233,"Hutchinson County",61.1,125,3.3,57.8
TX-235,"Irion County",66.1,120,2.3,63.8
TX-237,"Jack County",66.2,123,2.8,63.4
TX-239,"Jackson County",72.8,126,3.8,69
TX-241,"Jasper County",69.1,126,3.0,66.1
TX-243,"Jeff Davis County",62.8,122,2.7,60.1
TX-245,"Jefferson County",71.7,126,3.8,67.9
TX-247,"Jim Hogg County",76.2,126,4.0,72.2
TX-249,"Jim Wells County",75.0,126,3.6,71.4
TX-251,"Johnson County",67.7,123,2.4,65.3
TX-253,"Jones County",66.2,120,2.3,63.9
TX-255,"Karnes County",72.2,125,2.7,69.5
TX-257,"Kaufman County",67.7,125,2.5,65.2
TX-259,"Kendall County",68.5,123,2.5,66
TX-261,"Kenedy County",76.1,126,3.9,72.2
TX-263,"Kent County",65.5,123,2.6,62.9
TX-265,"Kerr County",66.9,124,2.3,64.6
TX-267,"Kimble County",66.6,122,2.5,64.1
TX-269,"King County",65.4,122,2.6,62.8
TX-271,"Kinney County",70.1,110,1.3,68.8
TX-273,"Kleberg County",75.6,126,4.2,71.4
TX-275,"Knox County",66.0,124,2.7,63.3
TX-277,"Lamar County",66.3,126,3.3,63
TX-279,"Lamb County",60.0,122,2.3,57.7
TX-281,"Lampasas County",68.0,124,2.6,65.4
TX-283,"La Salle County",74.0,125,3.1,70.9
TX-285,"Lavaca County",72.2,126,3.7,68.5
TX-287,"Lee County",70.4,125,3.4,67
TX-289,"Leon County",68.4,123,2.2,66.2
TX-291,"Liberty County",71.5,126,3.8,67.7
TX-293,"Limestone County",68.6,125,2.8,65.8
TX-295,"Lipscomb County",60.1,125,3.1,57
TX-297,"Live Oak County",73.5,126,2.9,70.6
TX-299,"Llano County",68.8,125,2.9,65.9
TX-301,"Loving County",66.6,123,3.1,63.5
TX-303,"Lubbock County",62.6,124,3.3,59.3
TX-305,"Lynn County",63.5,122,2.8,60.7
TX-307,"McCulloch County",66.9,121,2.4,64.5
TX-309,"McLennan County",68.6,125,2.8,65.8
TX-311,"McMullen County",73.6,124,2.9,70.7
TX-313,"Madison County",68.8,123,2.2,66.6
TX-315,"Marion County",67.4,124,2.6,64.8
TX-317,"Martin County",65.7,124,2.9,62.8
TX-319,"Mason County",67.4,123,2.4,65
TX-321,"Matagorda County",73.0,126,3.9,69.1
TX-323,"Maverick County",72.1,111,1.7,70.4
TX-325,"Medina County",71.2,125,2.9,68.3
TX-327,"Menard County",66.0,121,2.4,63.6
TX-329,"Midland County",66.9,126,3.6,63.3
TX-331,"Milam County",69.6,125,3.4,66.2
TX-333,"Mills County",67.3,123,2.6,64.7
TX-335,"Mitchell County",66.1,123,2.6,63.5
TX-337,"Montague County",65.5,122,2.4,63.1
TX-339,"Montgomery County",71.0,126,3.5,67.5
TX-341,"Moore County",59.8,125,3.2,56.6
TX-343,"Morris County",66.7,125,2.9,63.8
TX-345,"Motley County",63.7,121,2.4,61.3
TX-347,"Nacogdoches County",68.4,125,2.8,65.6
TX-349,"Navarro County",68.7,126,2.9,65.8
TX-351,"Newton County",69.1,126,3.1,66
TX-353,"Nolan County",65.7,123,2.9,62.8
TX-355,"Nueces County",75.1,126,3.9,71.2
TX-357,"Ochiltree County",60.2,125,3.3,56.9
TX-359,"Oldham County",59.3,125,2.8,56.5
TX-361,"Orange County",71.0,126,3.5,67.5
TX-363,"Palo Pinto County",66.7,123,2.5,64.2
TX-365,"Panola County",68.1,126,2.6,65.5
TX-367,"Parker County",66.9,123,2.4,64.5
TX-369,"Parmer County",58.9,123,2.8,56.1
TX-371,"Pecos County",66.5,122,2.7,63.8
TX-373,"Polk County",69.6,126,2.9,66.7
TX-375,"Potter County",60.4,125,3.4,57
TX-377,"Presidio County",66.5,123,2.9,63.6
TX-379,"Rains County",67.6,126,3.7,63.9
TX-381,"Randall County",59.8,125,3.2,56.6
TX-383,"Reagan County",66.2,122,2.6,63.6
TX-385,"Real County",67.6,124,2.2,65.4
TX-387,"Red River County",66.1,126,3.3,62.8
TX-389,"Reeves County",66.8,123,3.1,63.7
TX-391,"Refugio County",73.6,126,3.4,70.2
TX-393,"Roberts County",61.0,125,3.4,57.6
TX-395,"Robertson County",68.9,125,2.6,66.3
TX-397,"Rockwall County",67.3,126,3.0,64.3
TX-399,"Runnels County",66.3,119,2.1,64.2
TX-401,"Rusk County",67.8,124,2.5,65.3
