"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
AL-001,"Autauga County",65.7,117,1.8,63.9
AL-003,"Baldwin County",68.7,122,1.9,66.8
AL-005,"Barbour County",66.4,116,1.6,64.8
AL-007,"Bibb County",64.6,118,1.8,62.8
AL-009,"Blount County",63.3,123,2.7,60.6
AL-011,"Bullock County",65.7,111,1.6,64.1
AL-013,"Butler County",65.7,99,1.1,64.6
AL-015,"Calhoun County",63.4,122,2.5,60.9
AL-017,"Chambers County",63.6,120,2.1,61.5
AL-019,"Cherokee County",63.1,123,2.5,60.6
AL-021,"Chilton County",64.5,117,1.8,62.7
AL-023,"Choctaw County",66.0,111,1.5,64.5
AL-025,"Clarke County",66.5,113,1.6,64.9
AL-027,"Clay County",62.8,121,2.1,60.7
AL-029,"Cleburne County",62.2,120,2.3,59.9
AL-031,"Coffee County",66.8,106,1.4,65.4
AL-033,"Colbert County",62.4,123,2.5,59.9
AL-035,"Conecuh County",66.6,103,1.2,65.4
AL-037,"Coosa County",63.9,113,1.7,62.2
AL-039,"Covington County",66.7,100,1.1,65.6
AL-041,"Crenshaw County",65.6,101,1.2,64.4
AL-043,"Cullman County",62.6,121,2.3,60.3
AL-045,"Dale County",67.1,110,1.4,65.7
AL-047,"Dallas County",66.1,116,1.7,64.4
AL-049,"DeKalb County",61.5,122,2.3,59.2
AL-051,"Elmore County",65.1,106,1.3,63.8
AL-053,"Escambia County",67.5,111,1.5,66
AL-055,"Etowah County",63.7,123,2.8,60.9
AL-057,"Fayette County",63.7,116,1.8,61.9
AL-059,"Franklin County",62.2,122,2.3,59.9
AL-061,"Geneva County",67.6,113,1.6,66
AL-063,"Greene County",65.3,112,1.5,63.8
AL-065,"Hale County",65.2,110,1.5,63.7
AL-067,"Henry County",67.2,112,1.5,65.7
AL-069,"Houston County",68.0,113,1.6,66.4
AL-071,"Jackson County",61.7,123,2.2,59.5
AL-073,"Jefferson County",64.2,120,2.4,61.8
AL-075,"Lamar County",63.8,115,1.8,62
AL-077,"Lauderdale County",61.9,123,2.4,59.5
AL-079,"Lawrence County",61.9,117,1.8,60.1
AL-081,"Lee County",64.9,119,1.9,63
AL-083,"Limestone County",62.0,121,2.2,59.8
AL-085,"Lowndes County",66.3,114,1.7,64.6
AL-087,"Macon County",65.3,105,1.3,64
AL-089,"Madison County",62.3,122,2.4,59.9
AL-091,"Marengo County",65.7,109,1.4,64.3
AL-093,"Marion County",62.5,116,1.7,60.8
AL-095,"Marshall County",62.9,123,2.6,60.3
AL-097,"Mobile County",68.5,122,2.1,66.4
AL-099,"Monroe County",66.6,109,1.5,65.1
AL-101,"Montgomery County",66.1,111,1.7,64.4
AL-103,"Morgan County",62.4,121,2.2,60.2
AL-105,"Perry County",65.2,113,1.7,63.5
AL-107,"Pickens County",65.0,116,1.9,63.1
AL-109,"Pike County",66.1,110,1.4,64.7
AL-111,"Randolph County",62.7,120,2.2,60.5
AL-113,"Russell County",66.2,121,2.0,64.2
AL-115,"St. Clair County",63.7,122,2.6,61.1
AL-117,"Shelby County",64.2,120,2.1,62.1
AL-119,"Sumter County",65.3,107,1.3,64
AL-121,"Talladega County",63.9,121,2.2,61.7
AL-123,"Tallapoosa County",63.7,112,1.6,62.1
AL-125,"Tuscaloosa County",65.0,118,1.9,63.1
AL-127,"Walker County",63.8,121,2.1,61.7
AL-129,"Washington County",66.9,111,1.5,65.4
AL-131,"Wilcox County",66.3,113,1.6,64.7
AL-133,"Winston County",62.0,118,1.8,60.2
AZ-001,"Apache County",51.5,114,1.7,49.8
AZ-003,"Cochise County",62.6,123,2.2,60.4
AZ-005,"Coconino County",54.0,116,2.3,51.7
AZ-007,"Gila County",60.9,119,2.4,58.5
AZ-009,"Graham County",62.2,118,2.0,60.2
AZ-011,"Greenlee County",57.7,119,2.0,55.7
AZ-012,"La Paz County",72.7,120,2.4,70.3
AZ-013,"Maricopa County",71.7,117,2.5,69.2
AZ-015,"Mohave County",63.6,117,2.3,61.3
AZ-017,"Navajo County",53.2,117,2.0,51.2
AZ-019,"Pima County",68.6,116,2.1,66.5
AZ-021,"Pinal County",69.9,117,2.2,67.7
AZ-023,"Santa Cruz County",61.9,119,2.0,59.9
AZ-025,"Yavapai County",60.4,114,2.2,58.2
AZ-027,"Yuma County",73.4,118,2.5,70.9
AR-001,"Arkansas County",64.6,124,2.5,62.1
AR-003,"Ashley County",65.7,124,2.5,63.2
AR-005,"Baxter County",60.7,126,3.6,57.1
AR-007,"Benton County",61.1,126,3.8,57.3
AR-009,"Boone County",60.2,126,3.4,56.8
AR-011,"Bradley County",65.2,124,2.5,62.7
AR-013,"Calhoun County",64.8,121,2.1,62.7
AR-015,"Carroll County",60.4,126,3.5,56.9
AR-017,"Chicot County",65.8,124,2.3,63.5
AR-019,"Clark County",64.6,126,2.5,62.1
AR-021,"Clay County",61.7,126,3.0,58.7
AR-023,"Cleburne County",62.2,126,3.4,58.8
AR-025,"Cleveland County",64.8,125,2.5,62.3
AR-027,"Columbia County",65.2,119,1.8,63.4
AR-029,"Conway County",63.6,126,3.4,60.2
AR-031,"Craighead County",62.7,126,3.3,59.4
AR-033,"Crawford County",63.1,126,3.8,59.3
AR-035,"Crittenden County",64.1,125,2.9,61.2
AR-037,"Cross County",63.9,126,3.2,60.7
AR-039,"Dallas County",64.5,125,2.3,62.2
AR-041,"Desha County",65.0,123,2.2,62.8
AR-043,"Drew County",65.2,124,2.5,62.7
AR-045,"Faulkner County",64.0,126,3.4,60.6
AR-047,"Franklin County",62.9,126,3.7,59.2
AR-049,"Fulton County",59.9,125,3.4,56.5
AR-051,"Garland County",63.7,126,3.0,60.7
AR-053,"Grant County",64.8,126,2.7,62.1
AR-055,"Greene County",62.0,126,3.0,59
AR-057,"Hempstead County",65.1,126,2.5,62.6
AR-059,"Hot Spring County",64.4,126,2.6,61.8
AR-061,"Howard County",64.1,125,2.8,61.3
AR-063,"Independence County",62.0,126,3.3,58.7
AR-065,"Izard County",60.7,126,3.3,57.4
AR-067,"Jackson County",63.0,126,3.4,59.6
AR-069,"Jefferson County",64.6,124,2.5,62.1
AR-071,"Johnson County",62.4,126,3.7,58.7
AR-073,"Lafayette County",65.9,124,2.4,63.5
AR-075,"Lawrence County",61.7,125,3.0,58.7
AR-077,"Lee County",64.4,125,2.8,61.6
AR-079,"Lincoln County",64.8,123,2.4,62.4
AR-081,"Little River County",65.6,125,3.0,62.6
AR-083,"Logan County",63.8,126,3.7,60.1
AR-085,"Lonoke County",64.3,126,2.7,61.6
AR-087,"Madison County",60.0,126,3.5,56.5
AR-089,"Marion County",60.7,126,3.6,57.1
AR-091,"Miller County",66.3,124,2.8,63.5
AR-093,"Mississippi County",63.1,125,2.9,60.2
AR-095,"Monroe County",64.3,124,2.7,61.6
AR-097,"Montgomery County",63.1,126,2.9,60.2
AR-099,"Nevada County",64.9,122,2.2,62.7
AR-101,"Newton County",60.1,126,3.7,56.4
AR-103,"Ouachita County",64.7,116,1.7,63
AR-105,"Perry County",64.2,126,3.5,60.7
AR-107,"Phillips County",64.6,124,2.7,61.9
AR-109,"Pike County",63.8,126,2.6,61.2
AR-111,"Poinsett County",63.4,126,3.3,60.1
AR-113,"Polk County",62.3,125,3.0,59.3
AR-115,"Pope County",62.7,126,3.7,59
AR-117,"Prairie County",64.1,125,2.5,61.6
AR-119,"Pulaski County",64.6,126,3.1,61.5
AR-121,"Randolph County",60.9,125,2.8,58.1
AR-123,"St. Francis County",64.1,126,2.9,61.2
AR-125,"Saline County",64.2,126,3.0,61.2
AR-127,"Scott County",63.1,126,3.3,59.8
AR-129,"Searcy County",60.9,126,3.8,57.1
AR-131,"Sebastian County",64.2,126,3.9,60.3
AR-133,"Sevier County",64.6,125,2.9,61.7
AR-135,"Sharp County",60.6,125,3.1,57.5
AR-137,"Stone County",61.1,126,3.4,57.7
AR-139,"Union County",65.3,122,2.1,63.2
AR-141,"Van Buren County",61.8,126,3.6,58.2
AR-143,"Washington County",60.8,126,3.4,57.4
AR-145,"White County",63.3,126,3.0,60.3
AR-147,"Woodruff County",63.8,126,3.0,60.8
AR-149,"Yell County",64.2,126,3.7,60.5
CA-001,"Alameda County",59.0,98,1.1,57.9
CA-003,"Alpine County",44.6,109,1.3,43.3
CA-005,"Amador County",58.1,101,0.9,57.2
CA-007,"Butte County",59.6,98,0.8,58.8
CA-009,"Calaveras County",58.6,102,1.0,57.6
CA-011,"Colusa County",61.4,105,1.1,60.3
CA-013,"Contra Costa County",59.9,97,1.1,58.8
CA-015,"Del Norte County",51.6,90,0.8,50.8
CA-017,"El Dorado County",54.3,102,1.0,53.3
CA-019,"Fresno County",56.4,115,2.0,54.4
CA-021,"Glenn County",60.2,103,0.9,59.3
CA-023,"Humboldt County",53.9,99,0.9,53
CA-025,"Imperial County",74.8,118,2.6,72.2
CA-027,"Inyo County",62.2,121,2.6,59.6
CA-029,"Kern County",62.8,116,2.3,60.5
CA-031,"Kings County",64.2,109,1.8,62.4
CA-033,"Lake County",56.9,95,0.6,56.3
CA-035,"Lassen County",47.5,106,1.4,46.1
CA-037,"Los Angeles County",62.5,117,2.6,59.9
CA-039,"Madera County",57.0,116,1.8,55.2
CA-041,"Marin County",55.4,85,0.5,54.9
CA-043,"Mariposa County",56.0,115,1.5,54.5
CA-045,"Mendocino County",55.2,85,0.4,54.8
CA-047,"Merced County",62.9,113,1.9,61
CA-049,"Modoc County",47.0,103,1.5,45.5
CA-051,"Mono County",45.5,118,2.2,43.3
CA-053,"Monterey County",58.6,107,1.3,57.3
CA-055,"Napa County",59.2,99,1.0,58.2
CA-057,"Nevada County",52.7,103,0.9,51.8
CA-059,"Orange County",64.6,115,2.2,62.4
CA-061,"Placer County",54.1,105,1.0,53.1
CA-063,"Plumas County",47.9,102,1.1,46.8
CA-065,"Riverside County",69.3,117,2.5,66.8
CA-067,"Sacramento County",62.2,103,1.1,61.1
CA-069,"San Benito County",59.1,109,1.7,57.4
CA-071,"San Bernardino County",67.6,118,2.5,65.1
CA-073,"San Diego County",63.5,116,2.3,61.2
CA-075,"San Francisco County",56.3,79,0.5,55.8
CA-077,"San Joaquin County",61.9,103,1.2,60.7
CA-079,"San Luis Obispo County",60.0,115,2.0,58
CA-081,"San Mateo County",56.4,96,1.1,55.3
CA-083,"Santa Barbara County",58.6,112,2.0,56.6
CA-085,"Santa Clara County",58.3,103,1.4,56.9
CA-087,"Santa Cruz County",57.2,109,1.6,55.6
CA-089,"Shasta County",55.1,93,0.8,54.3
CA-091,"Sierra County",47.7,109,1.3,46.4
CA-093,"Siskiyou County",49.1,101,1.3,47.8
CA-095,"Solano County",60.8,101,1.0,59.8
CA-097,"Sonoma County",56.7,90,0.6,56.1
CA-099,"Stanislaus County",61.7,106,1.3,60.4
CA-101,"Sutter County",63.0,104,1.2,61.8
CA-103,"Tehama County",58.6,94,0.7,57.9
CA-105,"Trinity County",52.5,96,1.0,51.5
CA-107,"Tulare County",55.2,113,2.0,53.2
CA-109,"Tuolumne County",50.7,105,1.1,49.6
CA-111,"Ventura County",58.6,115,2.6,56
CA-113,"Yolo County",61.9,99,1.0,60.9
CA-115,"Yuba County",60.9,103,1.0,59.9
CO-001,"Adams County",51.8,124,3.3,48.5
CO-003,"Alamosa County",44.0,117,2.2,41.8
CO-005,"Arapahoe County",51.3,124,3.1,48.2
CO-007,"Archuleta County",45.2,122,2.6,42.6
CO-009,"Baca County",56.1,125,3.0,53.1
CO-011,"Bent County",56.3,126,3.6,52.7
CO-013,"Boulder County",46.8,124,3.0,43.8
CO-014,"Broomfield County",52.9,124,3.2,49.7
CO-015,"Chaffee County",39.7,123,2.3,37.4
CO-017,"Cheyenne County",53.8,125,3.4,50.4
CO-019,"Clear Creek County",39.4,124,2.9,36.5
CO-021,"Conejos County",41.4,118,2.1,39.3
CO-023,"Costilla County",43.5,121,2.6,40.9
CO-025,"Crowley County",54.5,126,3.7,50.8
CO-027,"Custer County",43.2,124,2.6,40.6
CO-029,"Delta County",48.8,125,3.8,45
CO-031,"Denver County",53.0,125,3.4,49.6
CO-033,"Dolores County",44.7,123,3.0,41.7
CO-035,"Douglas County",49.2,123,2.8,46.4
CO-037,"Eagle County",41.2,124,2.8,38.4
CO-039,"Elbert County",49.6,124,2.9,46.7
CO-041,"El Paso County",50.1,124,3.0,47.1
CO-043,"Fremont County",47.4,123,2.5,44.9
CO-045,"Garfield County",45.2,124,3.2,42
CO-047,"Gilpin County",41.5,124,2.9,38.6
CO-049,"Grand County",39.1,124,2.8,36.3
CO-051,"Gunnison County",39.8,125,2.7,37.1
CO-053,"Hinsdale County",37.1,120,2.8,34.3
CO-055,"Huerfano County",49.0,124,3.0,46
CO-057,"Jackson County",38.8,124,3.2,35.6
CO-059,"Jefferson County",48.2,123,2.7,45.5
CO-061,"Kiowa County",55.0,125,3.4,51.6
CO-063,"Kit Carson County",53.7,126,3.8,49.9
CO-065,"Lake County",36.0,120,2.2,33.8
CO-067,"La Plata County",46.2,120,2.8,43.4
CO-069,"Larimer County",44.5,125,3.6,40.9
CO-071,"Las Animas County",53.2,124,2.9,50.3
CO-073,"Lincoln County",51.8,125,3.0,48.8
CO-075,"Logan County",52.9,126,4.0,48.9
CO-077,"Mesa County",49.2,124,3.7,45.5
CO-079,"Mineral County",37.8,119,2.5,35.3
CO-081,"Moffat County",46.3,124,3.9,42.4
CO-083,"Montezuma County",50.1,122,2.7,47.4
CO-085,"Montrose County",49.1,123,3.5,45.6
CO-087,"Morgan County",52.0,125,4.1,47.9
CO-089,"Otero County",55.9,126,3.5,52.4
CO-091,"Ouray County",43.0,122,3.4,39.6
CO-093,"Park County",39.8,122,2.1,37.7
CO-095,"Phillips County",53.1,126,4.1,49
CO-097,"Pitkin County",39.6,124,2.7,36.9
CO-099,"Prowers County",56.2,125,3.2,53
CO-101,"Pueblo County",54.5,126,3.2,51.3
CO-103,"Rio Blanco County",46.1,124,3.4,42.7
CO-105,"Rio Grande County",40.3,116,1.8,38.5
CO-107,"Routt County",41.7,124,3.2,38.5
CO-109,"Saguache County",40.5,120,2.0,38.5
CO-111,"San Juan County",36.4,121,3.1,33.3
CO-113,"San Miguel County",46.2,122,3.2,43
CO-115,"Sedgwick County",53.0,126,4.0,49
CO-117,"Summit County",37.4,124,2.7,34.7
CO-119,"Teller County",41.8,122,2.1,39.7
CO-121,"Washington County",52.7,126,4.0,48.7
CO-123,"Weld County",51.4,126,3.9,47.5
CO-125,"Yuma County",54.3,126,4.5,49.8
CT-001,"Fairfield County",53.6,126,4.3,49.3
CT-003,"Hartford County",52.4,126,4.1,48.3
CT-005,"Litchfield County",50.3,126,4.3,46
CT-007,"Middlesex County",53.0,126,4.1,48.9
CT-009,"New Haven County",52.9,125,4.0,48.9
CT-011,"New London County",53.1,126,4.4,48.7
CT-013,"Tolland County",51.5,126,4.1,47.4
CT-015,"Windham County",51.6,126,4.1,47.5
DE-001,"Kent County",58.1,125,4.1,54
DE-003,"New Castle County",57.2,126,3.9,53.3
DE-005,"Sussex County",59.0,126,4.3,54.7
FL-001,"Alachua County",70.7,118,2.0,68.7
FL-003,"Baker County",69.7,122,2.3,67.4
FL-005,"Bay County",69.6,119,2.2,67.4
FL-007,"Bradford County",70.4,119,2.1,68.3
FL-009,"Brevard County",73.8,117,2.2,71.6
FL-011,"Broward County",75.9,111,1.9,74
FL-013,"Calhoun County",69.2,122,2.3,66.9
FL-015,"Charlotte County",74.9,117,2.1,72.8
FL-017,"Citrus County",72.1,120,2.3,69.8
FL-019,"Clay County",70.8,120,2.5,68.3
FL-021,"Collier County",75.8,117,1.9,73.9
FL-023,"Columbia County",69.6,122,2.0,67.6
FL-027,"DeSoto County",73.8,117,1.8,72
FL-029,"Dixie County",70.6,121,2.5,68.1
FL-031,"Duval County",70.6,120,2.6,68
FL-033,"Escambia County",68.8,121,1.8,67
FL-035,"Flagler County",71.8,118,2.4,69.4
FL-037,"Franklin County",69.8,119,2.1,67.7
FL-039,"Gadsden County",68.8,119,2.0,66.8
FL-041,"Gilchrist County",70.4,121,2.3,68.1
FL-043,"Glades County",74.7,117,2.2,72.5
FL-045,"Gulf County",69.6,119,2.3,67.3
FL-047,"Hamilton County",68.9,119,1.8,67.1
FL-049,"Hardee County",73.5,117,1.9,71.6
FL-051,"Hendry County",75.3,118,2.2,73.1
FL-053,"Hernando County",72.6,120,2.6,70
FL-055,"Highlands County",73.7,115,1.8,71.9
FL-057,"Hillsborough County",73.9,121,2.6,71.3
FL-059,"Holmes County",68.1,116,1.7,66.4
FL-061,"Indian River County",73.7,118,2.0,71.7
FL-063,"Jackson County",68.8,116,1.9,66.9
FL-065,"Jefferson County",69.0,117,2.0,67
FL-067,"Lafayette County",70.1,123,2.5,67.6
FL-069,"Lake County",72.7,117,2.4,70.3
FL-071,"Lee County",75.8,123,2.4,73.4
FL-073,"Leon County",69.1,119,2.1,67
FL-075,"Levy County",71.4,121,2.7,68.7
FL-077,"Liberty County",69.3,120,2.4,66.9
FL-079,"Madison County",69.1,120,2.1,67
FL-081,"Manatee County",73.9,118,2.3,71.6
FL-083,"Marion County",71.8,119,2.3,69.5
FL-085,"Martin County",74.8,115,1.9,72.9
FL-086,"Miami-Dade County",76.4,113,2.0,74.4
FL-087,"Monroe County",77.0,116,2.1,74.9
FL-089,"Nassau County",70.0,120,2.6,67.4
FL-091,"Okaloosa County",68.5,120,1.9,66.6
FL-093,"Okeechobee County",73.9,115,1.9,72
FL-095,"Orange County",73.5,117,2.2,71.3
FL-097,"Osceola County",73.8,117,2.1,71.7
FL-099,"Palm Beach County",75.0,109,1.7,73.3
FL-101,"Pasco County",73.0,120,2.6,70.4
FL-103,"Pinellas County",74.4,119,2.5,71.9
FL-105,"Polk County",73.9,118,2.4,71.5
FL-107,"Putnam County",71.5,119,2.4,69.1
FL-109,"St. Johns County",71.0,118,2.3,68.7
FL-111,"St. Lucie County",74.3,117,1.9,72.4
FL-113,"Santa Rosa County",68.8,120,1.8,67
FL-115,"Sarasota County",74.5,119,2.2,72.3
FL-117,"Seminole County",73.4,118,2.2,71.2
FL-119,"Sumter County",72.4,118,2.4,70
FL-121,"Suwannee County",69.8,122,2.3,67.5
FL-123,"Taylor County",69.8,121,2.2,67.6
FL-125,"Union County",70.0,120,2.1,67.9
FL-127,"Volusia County",72.7,119,2.3,70.4
FL-129,"Wakulla County",69.6,119,2.1,67.5
FL-131,"Walton County",68.4,120,1.9,66.5
FL-133,"Washington County",68.8,118,1.9,66.9
GA-001,"Appling County",68.0,120,2.1,65.9
GA-003,"Atkinson County",67.9,116,2.0,65.9
GA-005,"Bacon County",68.0,119,2.0,66
GA-007,"Baker County",68.1,120,2.0,66.1
GA-009,"Baldwin County",66.7,126,3.4,63.3
GA-011,"Banks County",62.7,124,2.4,60.3
GA-013,"Barrow County",62.8,123,2.3,60.5
GA-015,"Bartow County",62.8,125,2.6,60.2
GA-017,"Ben Hill County",67.4,120,2.3,65.1
GA-019,"Berrien County",67.7,120,1.9,65.8
GA-021,"Bibb County",65.9,124,2.5,63.4
GA-023,"Bleckley County",67.0,124,2.6,64.4
GA-025,"Brantley County",68.5,120,2.4,66.1
GA-027,"Brooks County",68.1,120,1.9,66.2
GA-029,"Bryan County",68.2,120,2.2,66
GA-031,"Bulloch County",67.0,118,2.0,65
GA-033,"Burke County",66.2,124,2.7,63.5
GA-035,"Butts County",64.9,124,3.1,61.8
GA-037,"Calhoun County",67.7,121,2.1,65.6
GA-039,"Camden County",69.4,121,2.4,67
GA-043,"Candler County",66.8,115,1.8,65
GA-045,"Carroll County",62.8,123,3.0,59.8
GA-047,"Catoosa County",61.7,122,2.4,59.3
GA-049,"Charlton County",69.4,121,2.6,66.8
GA-051,"Chatham County",68.4,120,2.3,66.1
GA-053,"Chattahoochee County",66.2,120,2.2,64
GA-055,"Chattooga County",62.2,122,2.3,59.9
GA-057,"Cherokee County",62.0,124,2.5,59.5
GA-059,"Clarke County",63.3,124,2.3,61
GA-061,"Clay County",67.3,121,2.0,65.3
GA-063,"Clayton County",64.2,124,3.0,61.2
GA-065,"Clinch County",68.6,122,2.0,66.6
GA-067,"Cobb County",63.2,124,3.1,60.1
GA-069,"Coffee County",67.6,117,2.0,65.6
GA-071,"Colquitt County",67.4,119,1.7,65.7
GA-073,"Columbia County",65.3,123,2.5,62.8
GA-075,"Cook County",67.7,120,1.9,65.8
GA-077,"Coweta County",63.9,123,2.9,61
GA-079,"Crawford County",65.4,123,2.2,63.2
GA-081,"Crisp County",66.5,116,2.0,64.5
GA-083,"Dade County",60.6,118,2.1,58.5
GA-085,"Dawson County",60.4,122,2.1,58.3
GA-087,"Decatur County",68.5,118,1.8,66.7
GA-089,"DeKalb County",63.7,124,3.1,60.6
GA-091,"Dodge County",67.3,124,2.5,64.8
GA-093,"Dooly County",66.4,118,2.2,64.2
GA-095,"Dougherty County",67.8,118,2.0,65.8
GA-097,"Douglas County",63.4,124,3.3,60.1
GA-099,"Early County",67.9,120,1.8,66.1
GA-101,"Echols County",68.6,120,1.9,66.7
GA-103,"Effingham County",67.2,119,2.1,65.1
GA-105,"Elbert County",63.4,122,2.5,60.9
GA-107,"Emanuel County",66.5,121,2.1,64.4
GA-109,"Evans County",67.7,123,2.1,65.6
GA-111,"Fannin County",58.0,119,2.0,56
GA-113,"Fayette County",64.1,123,2.9,61.2
GA-115,"Floyd County",63.1,125,2.7,60.4
GA-117,"Forsyth County",61.6,123,2.3,59.3
GA-119,"Franklin County",62.9,124,2.4,60.5
GA-121,"Fulton County",63.5,124,3.2,60.3
GA-123,"Gilmer County",59.0,121,2.0,57
GA-125,"Glascock County",65.7,124,2.8,62.9
GA-127,"Glynn County",69.4,122,2.4,67
GA-129,"Gordon County",62.4,123,2.4,60
GA-131,"Grady County",68.2,117,1.8,66.4
GA-133,"Greene County",64.2,124,2.4,61.8
GA-135,"Gwinnett County",62.7,124,2.6,60.1
GA-137,"Habersham County",60.7,123,2.2,58.5
GA-139,"Hall County",61.9,124,2.3,59.6
GA-141,"Hancock County",65.6,125,2.9,62.7
GA-143,"Haralson County",62.0,123,2.8,59.2
GA-145,"Harris County",64.9,124,2.4,62.5
GA-147,"Hart County",63.1,124,2.7,60.4
GA-149,"Heard County",63.5,123,2.6,60.9
GA-151,"Henry County",64.4,124,2.9,61.5
GA-153,"Houston County",66.5,124,2.4,64.1
GA-155,"Irwin County",67.3,120,2.1,65.2
GA-157,"Jackson County",63.0,124,2.4,60.6
GA-159,"Jasper County",65.2,124,3.4,61.8
GA-161,"Jeff Davis County",67.5,120,2.0,65.5
GA-163,"Jefferson County",66.1,124,2.8,63.3
GA-165,"Jenkins County",66.4,123,2.6,63.8
GA-167,"Johnson County",66.7,124,2.5,64.2
GA-169,"Jones County",66.0,124,3.1,62.9
GA-171,"Lamar County",64.7,124,2.7,62
GA-173,"Lanier County",68.1,122,2.0,66.1
GA-175,"Laurens County",67.2,124,2.5,64.7
GA-177,"Lee County",67.1,117,1.9,65.2
GA-179,"Liberty County",68.6,123,2.3,66.3
GA-181,"Lincoln County",64.6,124,2.5,62.1
GA-183,"Long County",68.7,124,2.4,66.3
GA-185,"Lowndes County",68.3,121,2.0,66.3
GA-187,"Lumpkin County",59.5,121,2.1,57.4
GA-189,"McDuffie County",65.0,124,2.7,62.3
GA-191,"McIntosh County",69.2,122,2.4,66.8
GA-193,"Macon County",65.8,117,1.9,63.9
GA-195,"Madison County",63.0,123,2.4,60.6
GA-197,"Marion County",65.4,118,1.9,63.5
GA-199,"Meriwether County",64.1,123,2.5,61.6
GA-201,"Miller County",68.2,121,1.9,66.3
GA-205,"Mitchell County",67.9,121,1.9,66
GA-207,"Monroe County",65.2,124,2.8,62.4
GA-209,"Montgomery County",67.2,119,2.0,65.2
GA-211,"Morgan County",64.3,124,2.7,61.6
GA-213,"Murray County",61.2,121,2.2,59
GA-215,"Muscogee County",66.1,123,2.3,63.8
GA-217,"Newton County",64.3,124,3.0,61.3
GA-219,"Oconee County",63.4,123,2.2,61.2
GA-221,"Oglethorpe County",63.6,123,2.4,61.2
GA-223,"Paulding County",62.9,124,3.1,59.8
GA-225,"Peach County",65.8,123,2.2,63.6
GA-227,"Pickens County",60.6,122,2.2,58.4
GA-229,"Pierce County",68.3,118,2.1,66.2
GA-231,"Pike County",64.4,123,2.5,61.9
GA-233,"Polk County",62.8,124,2.8,60
GA-235,"Pulaski County",67.2,124,2.6,64.6
GA-237,"Putnam County",65.5,124,3.2,62.3
GA-239,"Quitman County",66.9,122,2.1,64.8
GA-241,"Rabun County",58.5,124,2.3,56.2
GA-243,"Randolph County",67.0,123,2.2,64.8
GA-245,"Richmond County",65.8,121,2.5,63.3
GA-247,"Rockdale County",64.0,124,2.9,61.1
GA-249,"Schley County",65.4,115,1.6,63.8
GA-251,"Screven County",66.5,121,2.3,64.2
GA-253,"Seminole County",68.6,118,1.9,66.7
GA-255,"Spalding County",64.5,123,2.7,61.8
GA-257,"Stephens County",62.6,124,2.3,60.3
GA-259,"Stewart County",66.3,122,2.1,64.2
GA-261,"Sumter County",66.0,113,1.6,64.4
GA-263,"Talbot County",65.0,123,2.2,62.8
GA-265,"Taliaferro County",64.4,124,2.5,61.9
GA-267,"Tattnall County",68.0,123,2.2,65.8
GA-269,"Taylor County",65.3,120,2.0,63.3
GA-271,"Telfair County",67.5,121,2.2,65.3
GA-273,"Terrell County",66.9,117,1.9,65
GA-275,"Thomas County",68.0,119,1.8,66.2
GA-277,"Tift County",67.2,119,2.0,65.2
GA-279,"Toombs County",67.5,122,2.0,65.5
GA-281,"Towns County",57.5,123,2.3,55.2
GA-283,"Treutlen County",66.8,120,2.0,64.8
GA-285,"Troup County",64.1,124,2.5,61.6
GA-287,"Turner County",66.8,120,2.1,64.7
GA-289,"Twiggs County",66.6,124,2.6,64
GA-291,"Union County",57.6,121,2.2,55.4
GA-293,"Upson County",64.8,123,2.3,62.5
GA-295,"Walker County",61.2,120,2.1,59.1
GA-297,"Walton County",63.3,124,2.5,60.8
GA-299,"Ware County",68.6,119,2.2,66.4
GA-301,"Warren County",65.0,124,2.7,62.3
GA-303,"Washington County",66.6,125,3.0,63.6
GA-305,"Wayne County",68.5,121,2.4,66.1
GA-307,"Webster County",65.9,116,1.8,64.1
GA-309,"Wheeler County",67.4,120,2.1,65.3
GA-311,"White County",59.7,123,2.2,57.5
GA-313,"Whitfield County",61.7,122,2.3,59.4
GA-315,"Wilcox County",67.1,122,2.4,64.7
GA-317,"Wilkes County",64.2,124,2.6,61.6
GA-319,"Wilkinson County",67.1,125,3.1,64
GA-321,"Worth County",67.1,120,1.9,65.2
ID-001,"Ada County",52.1,101,1.2,50.9
ID-003,"Adams County",44.1,102,1.2,42.9
ID-005,"Bannock County",46.1,119,2.1,44
ID-007,"Bear Lake County",42.0,122,2.7,39.3
ID-009,"Benewah County",46.3,111,1.6,44.7
ID-011,"Bingham County",45.8,121,2.4,43.4
ID-013,"Blaine County",43.3,116,2.2,41.1
ID-015,"Boise County",44.0,101,1.4,42.6
ID-017,"Bonner County",43.9,102,1.4,42.5
ID-019,"Bonneville County",43.7,123,2.8,40.9
ID-021,"Boundary County",41.9,111,1.7,40.2
ID-023,"Butte County",43.0,119,2.5,40.5
ID-025,"Camas County",42.0,108,1.8,40.2
ID-027,"Canyon County",52.5,103,1.2,51.3
ID-029,"Caribou County",43.2,121,2.3,40.9
ID-031,"Cassia County",47.4,120,2.2,45.2
ID-033,"Clark County",41.6,122,2.6,39
ID-035,"Clearwater County",44.3,106,1.3,43
ID-037,"Custer County",39.2,119,2.1,37.1
ID-039,"Elmore County",47.8,110,1.8,46
ID-041,"Franklin County",45.9,121,2.9,43
ID-043,"Fremont County",41.1,122,2.6,38.5
ID-045,"Gem County",49.2,88,0.8,48.4
